Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Street
1000008651,2021-08-11 18:46:26,Wanda Rodgers,"['Ice Cream', 'Bath Towels', 'Mustard', 'Toothbrush', 'Canned Soup']",4,16.17,Credit Card,Los Angeles,Convenience Store,True,Retiree,Summer,BOGO (Buy One Get One),Wilshire Boulevard
1000008652,2022-05-01 19:08:05,Mary Lawrence,['Jam'],5,85.35,Cash,Houston,Department Store,True,Teenager,Spring,Discount on Selected Items,Main Street
1000008653,2023-04-04 00:21:23,David Cordova,"['Orange', 'Eggs']",7,80.23,Credit Card,Boston,Supermarket,True,Senior Citizen,Fall,BOGO (Buy One Get One),Commonwealth Avenue
1000008654,2024-03-17 05:03:53,Lisa Arnold,"['Orange', 'Insect Repellent', 'BBQ Sauce', 'Dish Soap', 'Air Freshener']",10,43.32,Debit Card,Dallas,Convenience Store,False,Teenager,Fall,,Oak Lawn Avenue
1000008655,2020-06-24 21:57:52,John Griffith,"['Bath Towels', 'Ketchup', 'Jam']",7,31.93,Credit Card,Dallas,Specialty Store,False,Teenager,Summer,Discount on Selected Items,Elm Street
1000008656,2022-06-06 12:08:32,Sean Le,"['Diapers', 'Mop', 'Shrimp', 'Spinach', 'BBQ Sauce']",2,49.45,Debit Card,Atlanta,Convenience Store,True,Teenager,Spring,,North Avenue
1000008657,2022-01-06 01:37:43,Brianna Bentley,['Chicken'],7,36.19,Credit Card,Boston,Specialty Store,False,Student,Fall,Discount on Selected Items,Tremont Street
1000008658,2020-06-21 02:46:51,Melissa Davis,['Diapers'],2,67.17,Credit Card,Seattle,Department Store,True,Retiree,Fall,Discount on Selected Items,1st Avenue
1000008659,2021-03-08 10:54:01,Erin Ryan,"['Ironing Board', 'Vinegar', 'Baby Wipes', 'Iron', 'Syrup']",5,28.08,Debit Card,Houston,Department Store,False,Professional,Spring,BOGO (Buy One Get One),Westheimer Road
1000008660,2021-11-24 04:23:45,Michelle Sampson,"['Pasta', 'Dustpan', 'Cheese', 'Cereal']",1,9.3,Mobile Payment,Miami,Convenience Store,False,Young Adult,Winter,Discount on Selected Items,Calle Ocho
1000008661,2020-10-07 03:17:38,Jennifer Valdez,['Milk'],1,65.39,Credit Card,San Francisco,Warehouse Club,False,Professional,Summer,,Oak Street
1000008662,2022-11-28 21:13:06,Michael Robinson,"['Bath Towels', 'Ironing Board', 'Ice Cream', 'Mustard', 'Onions']",1,29.5,Mobile Payment,Chicago,Convenience Store,False,Middle-Aged,Summer,Discount on Selected Items,Clark Street
1000008663,2021-05-20 05:57:50,Allen Burns,['Light Bulbs'],4,46.77,Credit Card,Los Angeles,Specialty Store,True,Homemaker,Winter,,Rodeo Drive
1000008664,2021-02-13 04:33:07,Amy Thompson,['Shaving Cream'],4,19.57,Credit Card,Atlanta,Department Store,True,Retiree,Winter,,Georgia Tech Drive
1000008665,2020-09-20 13:59:37,Kevin Smith,"['Syrup', 'Baby Wipes', 'Chips', 'Toilet Paper', 'Mop']",6,57.52,Debit Card,Boston,Department Store,False,Homemaker,Winter,Discount on Selected Items,Highland Avenue
1000008666,2022-06-25 06:12:54,Anthony Rodriguez,"['Milk', 'Cleaning Spray', 'Mayonnaise', 'Cheese', 'Trash Cans']",8,66.94,Mobile Payment,Los Angeles,Department Store,False,Professional,Winter,Discount on Selected Items,Santa Monica Boulevard
1000008667,2020-09-13 21:54:32,Leslie Ortiz,"['Paper Towels', 'Extension Cords']",10,70.53,Mobile Payment,Seattle,Convenience Store,False,Student,Spring,BOGO (Buy One Get One),University Way
1000008668,2020-04-15 08:08:44,Andrea Schultz,"['Cereal Bars', 'Ice Cream']",2,16.25,Debit Card,Miami,Pharmacy,False,Young Adult,Summer,Discount on Selected Items,Ocean Drive
1000008669,2022-07-06 00:19:37,Madison Scott,"['Mop', 'Vacuum Cleaner']",8,22.71,Credit Card,Dallas,Warehouse Club,True,Middle-Aged,Winter,,Knox Street
1000008670,2020-02-17 07:47:49,Penny Roberts,"['Ice Cream', 'Air Freshener', 'Feminine Hygiene Products', 'Vacuum Cleaner']",3,68.88,Debit Card,Atlanta,Warehouse Club,False,Retiree,Summer,BOGO (Buy One Get One),Cobb Parkway
1000008671,2020-04-19 19:04:59,Eric Palmer,"['Mop', 'Dishware', 'Dustpan', 'Feminine Hygiene Products']",2,5.92,Mobile Payment,Seattle,Convenience Store,True,Retiree,Fall,,Capitol Hill
1000008672,2022-03-18 00:57:05,Gerald Campbell,"['Toothbrush', 'Canned Soup']",5,95.12,Credit Card,Dallas,Department Store,True,Senior Citizen,Fall,,Elm Street
1000008673,2020-05-19 05:33:50,Marcus Villanueva,"['Soda', 'Shower Gel', 'Spinach', 'Orange']",6,83.55,Credit Card,Houston,Convenience Store,True,Homemaker,Spring,Discount on Selected Items,Kirby Drive
1000008674,2024-03-25 13:20:39,Benjamin Gonzalez,"['Water', 'Salmon', 'Mayonnaise', 'Hand Sanitizer']",3,46.4,Mobile Payment,Seattle,Warehouse Club,True,Young Adult,Fall,BOGO (Buy One Get One),Stone Way
1000008675,2024-01-16 00:20:48,Kristin Wheeler,"['Banana', 'Shampoo', 'Syrup']",8,13.12,Debit Card,San Francisco,Department Store,False,Senior Citizen,Fall,BOGO (Buy One Get One),Oak Street
1000008676,2020-05-18 05:44:01,George Skinner,['Bath Towels'],7,73.89,Debit Card,San Francisco,Warehouse Club,False,Senior Citizen,Spring,Discount on Selected Items,California Street
1000008677,2023-06-12 22:15:24,Mrs. Kelsey Smith,"['Vinegar', 'Toothbrush', 'Broom', 'Bread', 'Cleaning Rags']",2,62.53,Debit Card,San Francisco,Warehouse Club,False,Retiree,Spring,BOGO (Buy One Get One),Mission Street
1000008678,2020-06-24 11:47:49,Elizabeth Robinson,"['Dustpan', 'Spinach', 'Insect Repellent', 'Syrup']",3,16.59,Debit Card,Miami,Supermarket,True,Senior Citizen,Winter,Discount on Selected Items,South Beach Street
1000008679,2020-08-08 02:20:20,Adrian Fischer,['Cereal Bars'],10,85.05,Credit Card,San Francisco,Convenience Store,False,Homemaker,Fall,,Lombard Street
1000008680,2023-12-26 23:24:13,Matthew Johnson,"['Butter', 'Toothpaste', 'Onions', 'Spinach', 'Syrup']",7,62.04,Mobile Payment,Boston,Warehouse Club,True,Middle-Aged,Summer,Discount on Selected Items,Washington Street
1000008681,2020-07-09 01:55:05,Sabrina Giles,"['Dishware', 'Mop', 'Extension Cords', 'Mop']",9,9.51,Cash,New York,Convenience Store,False,Middle-Aged,Winter,Discount on Selected Items,Lexington Avenue
1000008682,2023-11-29 08:26:40,Ryan Willis,['Carrots'],3,95.63,Debit Card,San Francisco,Convenience Store,True,Teenager,Spring,Discount on Selected Items,Geary Street
1000008683,2020-07-10 03:17:16,David Hill II,"['Trash Bags', 'Chicken', 'Cheese', 'Olive Oil']",1,54.41,Credit Card,New York,Convenience Store,False,Professional,Spring,Discount on Selected Items,Washington Street
1000008684,2020-05-09 06:35:48,Brian Jacobs,['Milk'],4,26.51,Cash,San Francisco,Supermarket,True,Teenager,Spring,,Market Street
1000008685,2020-11-29 21:26:20,Sara Jimenez,"['Laundry Detergent', 'Tomatoes', 'Tissues', 'Shampoo']",7,63.65,Credit Card,Houston,Pharmacy,False,Teenager,Fall,BOGO (Buy One Get One),Bay Area Boulevard
1000008686,2023-10-21 18:26:50,Kayla Miller,['Eggs'],5,78.87,Cash,Houston,Convenience Store,False,Retiree,Fall,Discount on Selected Items,Main Street
1000008687,2021-07-10 14:01:13,Mr. Joseph Smith Jr.,['Paper Towels'],2,37.1,Debit Card,Chicago,Specialty Store,True,Professional,Winter,,Halsted Street
1000008688,2021-06-27 14:03:16,Derek Hampton,"['Cereal Bars', 'Chicken']",3,61.73,Mobile Payment,New York,Convenience Store,False,Senior Citizen,Fall,Discount on Selected Items,5th Avenue
1000008689,2020-02-29 02:33:08,Caitlin Marsh,"['Bread', 'Shower Gel', 'Cereal', 'Iron', 'Shaving Cream']",1,54.26,Debit Card,San Francisco,Warehouse Club,False,Teenager,Summer,BOGO (Buy One Get One),Market Street
1000008690,2023-11-08 03:21:15,William Benson,"['Sponges', 'Tomatoes', 'Cleaning Spray', 'Honey', 'Laundry Detergent']",8,73.54,Cash,Miami,Specialty Store,False,Teenager,Spring,BOGO (Buy One Get One),Collins Avenue
1000008691,2024-03-09 10:19:00,Nicholas Brown,['Ketchup'],2,94.65,Debit Card,Houston,Department Store,True,Young Adult,Summer,,Main Street
1000008692,2022-03-15 21:55:07,Troy Simpson,"['Trash Bags', 'Trash Cans', 'Milk', 'Bread']",8,47.8,Cash,San Francisco,Warehouse Club,True,Retiree,Fall,BOGO (Buy One Get One),Market Street
1000008693,2021-11-22 12:18:48,Amy Reyes,"['Pickles', 'Toothpaste', 'Pasta', 'Extension Cords']",8,95.55,Cash,Miami,Convenience Store,False,Retiree,Summer,BOGO (Buy One Get One),Bay Road
1000008694,2021-09-29 02:47:25,Edward Mills,"['Vacuum Cleaner', 'Potatoes', 'Tea']",7,98.55,Mobile Payment,Boston,Supermarket,False,Student,Fall,BOGO (Buy One Get One),Harvard Street
1000008695,2023-02-26 17:05:49,Herbert Lutz,"['Light Bulbs', 'Baby Wipes']",2,22.13,Credit Card,Houston,Supermarket,False,Teenager,Fall,Discount on Selected Items,Richmond Avenue
1000008696,2020-02-17 22:58:38,Laura Cabrera,"['Pancake Mix', 'Mustard', 'Laundry Detergent', 'Cereal Bars', 'Mop']",3,6.42,Mobile Payment,Dallas,Supermarket,False,Young Adult,Fall,Discount on Selected Items,Elm Street
1000008697,2022-12-13 02:46:38,Julie Lopez,['Shrimp'],1,9.74,Cash,Dallas,Supermarket,True,Retiree,Summer,,Lemmon Avenue
1000008698,2020-02-01 07:39:01,Rhonda Davis,"['Toothbrush', 'Deodorant', 'Cheese']",4,38.48,Credit Card,Dallas,Convenience Store,False,Senior Citizen,Fall,BOGO (Buy One Get One),Harwood Street
1000008699,2023-01-09 20:12:30,Tina Murphy,"['Eggs', 'Yogurt', 'Tuna']",1,74.82,Credit Card,Miami,Specialty Store,False,Senior Citizen,Fall,BOGO (Buy One Get One),Biscayne Boulevard
1000008700,2022-07-03 18:10:17,John Buchanan,"['Butter', 'Spinach']",6,21.54,Credit Card,Dallas,Supermarket,True,Middle-Aged,Fall,BOGO (Buy One Get One),Greenville Avenue
1000008701,2022-04-02 23:05:05,Stephen Payne,['Shower Gel'],10,36.02,Debit Card,Houston,Pharmacy,False,Senior Citizen,Spring,Discount on Selected Items,Bay Area Boulevard
1000008702,2023-07-24 02:42:56,Mary Lee,"['Extension Cords', 'Cleaning Rags', 'Honey']",3,65.93,Mobile Payment,Boston,Supermarket,True,Professional,Fall,BOGO (Buy One Get One),Congress Street
1000008703,2021-05-28 17:50:56,Elijah Castillo,"['Tuna', 'Toothbrush', 'Cereal']",3,33.13,Credit Card,Atlanta,Specialty Store,False,Senior Citizen,Spring,BOGO (Buy One Get One),Howell Mill Road
1000008704,2020-11-14 09:58:21,Jeff Ramirez,"['Iron', 'Garden Hose', 'Broom', 'Shrimp', 'Pickles']",7,57.84,Mobile Payment,Boston,Department Store,True,Senior Citizen,Winter,BOGO (Buy One Get One),Charles Street
1000008705,2022-11-25 22:58:44,James Peck,"['Cereal Bars', 'Canned Soup', 'Yogurt']",6,76.46,Cash,New York,Convenience Store,False,Student,Winter,BOGO (Buy One Get One),Lexington Avenue
1000008706,2021-11-15 12:02:31,Kendra Lara,"['Tea', 'Air Freshener', 'Cleaning Spray']",8,73.76,Debit Card,Atlanta,Supermarket,True,Retiree,Spring,Discount on Selected Items,Ponce de Leon Avenue
1000008707,2022-08-29 13:54:58,Amanda Jones,"['Cereal Bars', 'Soda', 'BBQ Sauce', 'Toothpaste']",3,51.08,Mobile Payment,Los Angeles,Supermarket,False,Retiree,Winter,Discount on Selected Items,Melrose Avenue
1000008708,2023-09-30 20:49:39,Matthew Simpson,"['Yogurt', 'Mayonnaise', 'Pancake Mix', 'Bath Towels', 'Water']",1,46.95,Debit Card,San Francisco,Supermarket,True,Homemaker,Winter,BOGO (Buy One Get One),Oak Street
1000008709,2023-12-31 14:04:06,Mercedes Jimenez,"['Shrimp', 'Pickles', 'Banana', 'Broom', 'Tea']",2,55.92,Mobile Payment,Houston,Warehouse Club,False,Middle-Aged,Fall,,Westheimer Road
1000008710,2020-03-24 01:05:03,Shane Long,"['Shampoo', 'Broom', 'Chips', 'Chicken']",1,98.65,Credit Card,Chicago,Specialty Store,False,Professional,Winter,BOGO (Buy One Get One),Michigan Avenue
1000008711,2022-02-18 20:26:26,Mark Zhang,"['Light Bulbs', 'Deodorant', 'Ice Cream']",10,35.37,Credit Card,Chicago,Department Store,False,Retiree,Winter,,Clark Street
1000008712,2020-07-02 11:40:35,Lisa King,"['Baby Wipes', 'Bath Towels', 'Pancake Mix', 'Garden Hose', 'Cleaning Rags']",7,11.7,Debit Card,Chicago,Pharmacy,False,Homemaker,Summer,BOGO (Buy One Get One),Randolph Street
1000008713,2021-11-06 11:30:19,Scott Weaver,['Insect Repellent'],1,62.23,Credit Card,San Francisco,Pharmacy,False,Teenager,Summer,,Geary Street
1000008714,2020-07-21 02:57:42,Sean Gomez,"['Paper Towels', 'Mop', 'Shower Gel', 'Feminine Hygiene Products', 'Spinach']",3,83.94,Debit Card,Atlanta,Convenience Store,True,Teenager,Fall,Discount on Selected Items,Baker Street
1000008715,2023-11-16 03:19:53,John Turner,"['Paper Towels', 'Onions', 'Toilet Paper', 'Syrup', 'Toothpaste']",8,65.34,Credit Card,Chicago,Convenience Store,True,Homemaker,Spring,Discount on Selected Items,Halsted Street
1000008716,2023-03-31 16:59:19,Erin Mcdonald,['Syrup'],6,44.81,Cash,San Francisco,Pharmacy,True,Student,Summer,BOGO (Buy One Get One),Market Street
1000008717,2022-03-11 09:34:04,Justin Walker,"['Bread', 'Salmon', 'Light Bulbs']",6,40.33,Credit Card,Seattle,Warehouse Club,False,Teenager,Spring,Discount on Selected Items,Broadway Avenue
1000008718,2023-06-30 23:05:02,Kelsey Gomez,"['Bread', 'Paper Towels', 'Peanut Butter', 'Deodorant']",8,29.47,Mobile Payment,Los Angeles,Supermarket,False,Senior Citizen,Fall,,Wilshire Boulevard
1000008719,2021-02-15 10:16:39,Ronald Page,"['Water', 'Pancake Mix', 'Shaving Cream']",7,12.33,Debit Card,Houston,Supermarket,True,Homemaker,Spring,Discount on Selected Items,Buffalo Speedway
1000008720,2020-03-27 23:28:39,Denise Stephens,"['Dishware', 'Canned Soup', 'Syrup', 'Apple', 'Milk']",7,13.92,Mobile Payment,Houston,Supermarket,True,Senior Citizen,Fall,,Main Street
1000008721,2021-04-04 19:27:40,Jerry Phelps,"['Trash Bags', 'Vinegar', 'Insect Repellent', 'Chicken', 'Apple']",6,65.58,Mobile Payment,Atlanta,Specialty Store,False,Retiree,Spring,,Baker Street
1000008722,2023-11-17 00:19:07,Dana Flores,"['Cereal', 'Peanut Butter', 'Mustard', 'Vacuum Cleaner']",10,77.51,Debit Card,Boston,Supermarket,True,Teenager,Fall,Discount on Selected Items,Harvard Street
1000008723,2020-12-18 18:02:22,Charles Gonzalez,['Carrots'],4,47.0,Debit Card,New York,Department Store,True,Middle-Aged,Winter,BOGO (Buy One Get One),Lexington Avenue
1000008724,2023-02-10 22:37:54,Matthew Brooks,"['Rice', 'Chicken', 'Chicken', 'Light Bulbs']",5,23.81,Cash,Chicago,Pharmacy,False,Young Adult,Summer,BOGO (Buy One Get One),Clark Street
1000008725,2023-06-06 01:58:40,William Lewis,['Pasta'],1,64.61,Mobile Payment,Los Angeles,Specialty Store,True,Homemaker,Summer,,Wilshire Boulevard
1000008726,2020-10-15 01:48:02,Ashley Rivera DDS,"['Deodorant', 'Paper Towels']",5,62.48,Cash,Dallas,Warehouse Club,True,Homemaker,Spring,,Elm Street
1000008727,2022-11-28 02:27:07,Krista Brown,"['Toothpaste', 'Baby Wipes', 'Deodorant', 'Broom', 'Tissues']",2,80.81,Debit Card,Atlanta,Supermarket,True,Middle-Aged,Summer,Discount on Selected Items,Spring Street
1000008728,2020-04-16 14:21:06,Mrs. Amanda Phillips MD,"['Garden Hose', 'Tomatoes', 'Laundry Detergent', 'Plant Fertilizer']",9,25.75,Cash,Houston,Convenience Store,False,Retiree,Fall,BOGO (Buy One Get One),Bellaire Boulevard
1000008729,2022-10-09 13:46:51,Timothy Garcia,"['Laundry Detergent', 'Toothpaste', 'Tissues']",1,51.18,Cash,Los Angeles,Supermarket,True,Professional,Winter,Discount on Selected Items,Sunset Strip
1000008730,2023-05-06 17:28:57,Lisa Richards,"['Ketchup', 'Cereal', 'Chips', 'Vacuum Cleaner']",9,19.27,Debit Card,Miami,Warehouse Club,False,Middle-Aged,Summer,Discount on Selected Items,Calle Ocho
1000008731,2023-01-09 09:52:45,Colton Lee,"['Lawn Mower', 'Deodorant']",6,28.12,Mobile Payment,Houston,Warehouse Club,True,Senior Citizen,Spring,Discount on Selected Items,Buffalo Speedway
1000008732,2024-02-04 19:23:04,Alyssa Christensen,"['Trash Bags', 'Water', 'Syrup', 'Sponges', 'Iron']",5,57.56,Cash,Dallas,Specialty Store,True,Homemaker,Winter,BOGO (Buy One Get One),Knox Street
1000008733,2023-05-22 07:37:39,Scott Hernandez,"['Shower Gel', 'Toothpaste']",10,63.84,Debit Card,New York,Pharmacy,False,Retiree,Summer,Discount on Selected Items,Lexington Avenue
1000008734,2024-03-28 02:44:16,Sharon Scott,"['Chicken', 'Cereal Bars', 'Coffee']",5,97.2,Debit Card,Houston,Warehouse Club,False,Senior Citizen,Summer,BOGO (Buy One Get One),Gessner Road
1000008735,2020-10-26 13:57:25,Jonathan Rivas,"['Shower Gel', 'Plant Fertilizer', 'Beef']",6,47.1,Credit Card,Los Angeles,Convenience Store,False,Young Adult,Spring,Discount on Selected Items,Main Street
1000008736,2022-07-25 07:13:12,Anthony Martinez,"['Tomatoes', 'Dustpan', 'Dustpan', 'Bread']",4,41.52,Mobile Payment,Dallas,Supermarket,True,Teenager,Winter,,Elm Street
1000008737,2020-04-24 01:21:49,Jason Daugherty,"['Rice', 'Tissues', 'Apple', 'Sponges', 'Laundry Detergent']",7,33.09,Credit Card,Boston,Pharmacy,True,Retiree,Summer,,Boylston Street
1000008738,2020-07-28 19:49:12,Timothy Delgado,"['Baby Wipes', 'Water', 'Cereal Bars']",4,43.46,Cash,Chicago,Warehouse Club,True,Student,Fall,Discount on Selected Items,Halsted Street
1000008739,2022-09-13 22:19:21,Ashley Williams,"['Canned Soup', 'Carrots', 'BBQ Sauce', 'Mayonnaise', 'Cleaning Rags']",2,17.61,Credit Card,Chicago,Pharmacy,False,Middle-Aged,Summer,BOGO (Buy One Get One),Rush Street
1000008740,2024-03-26 00:52:53,Jose Lucero,"['Shaving Cream', 'Pasta', 'Ice Cream']",2,35.19,Debit Card,Boston,Pharmacy,True,Senior Citizen,Summer,Discount on Selected Items,Tremont Street
1000008741,2023-06-30 18:59:42,Heidi Rodriguez,"['Coffee', 'Onions', 'Vacuum Cleaner', 'Apple', 'BBQ Sauce']",4,73.95,Cash,Los Angeles,Pharmacy,True,Young Adult,Spring,BOGO (Buy One Get One),Melrose Avenue
1000008742,2022-10-06 04:25:36,Haley Martinez,"['Dish Soap', 'Yogurt']",6,98.21,Mobile Payment,Atlanta,Supermarket,True,Young Adult,Spring,Discount on Selected Items,Decatur Street
1000008743,2021-06-10 20:39:16,Michael Anderson,"['Garden Hose', 'Honey', 'Olive Oil', 'Vinegar', 'Shaving Cream']",9,94.7,Debit Card,Dallas,Pharmacy,False,Young Adult,Winter,,Oak Lawn Avenue
1000008744,2023-02-13 21:04:21,Amy Gilmore,"['Iron', 'Laundry Detergent', 'Dishware', 'Milk']",2,25.54,Cash,Atlanta,Specialty Store,True,Young Adult,Winter,BOGO (Buy One Get One),Ponce de Leon Avenue
1000008745,2020-09-24 05:56:18,Levi Diaz,"['Toilet Paper', 'Dish Soap', 'Canned Soup']",5,14.52,Mobile Payment,Boston,Department Store,False,Homemaker,Winter,Discount on Selected Items,Washington Street
1000008746,2021-09-08 18:08:32,Sheila Villa,"['Orange', 'Deodorant', 'Vacuum Cleaner']",8,46.51,Debit Card,Los Angeles,Specialty Store,True,Middle-Aged,Summer,BOGO (Buy One Get One),Main Street
1000008747,2024-02-28 23:09:08,David Gonzalez,['Cleaning Spray'],4,33.53,Mobile Payment,Chicago,Specialty Store,True,Retiree,Spring,,Randolph Street
1000008748,2023-03-23 22:31:19,Nancy Harper,"['Soap', 'Soap']",8,49.37,Credit Card,Dallas,Specialty Store,False,Homemaker,Fall,Discount on Selected Items,Highland Park Road
1000008749,2023-04-21 13:29:41,Drew Singleton,"['Tomatoes', 'Insect Repellent']",1,87.06,Credit Card,Seattle,Department Store,True,Homemaker,Spring,,Capitol Hill
1000008750,2023-09-19 17:30:22,Amanda Armstrong,"['Bread', 'Jam', 'Tea', 'Mayonnaise', 'Shower Gel']",7,24.44,Mobile Payment,Miami,Supermarket,True,Young Adult,Winter,,Brickell Avenue
1000008751,2022-05-08 15:46:32,Megan Reed,"['Salmon', 'Bath Towels']",6,48.96,Debit Card,Atlanta,Department Store,True,Homemaker,Winter,Discount on Selected Items,Spring Street
1000008752,2023-05-31 18:16:01,Paul Odonnell,"['Toothpaste', 'Orange', 'Trash Cans', 'Lawn Mower']",8,15.95,Cash,New York,Department Store,False,Student,Spring,,Park Avenue
1000008753,2022-02-06 22:24:31,Derrick Hill,['Plant Fertilizer'],7,36.11,Credit Card,Los Angeles,Department Store,False,Senior Citizen,Spring,BOGO (Buy One Get One),Melrose Avenue
1000008754,2020-09-18 21:47:49,Mark Hart,['Feminine Hygiene Products'],10,25.81,Credit Card,Houston,Specialty Store,True,Homemaker,Fall,,Southwest Freeway
1000008755,2021-10-12 02:12:22,Chloe Shaw DVM,"['Shampoo', 'Jam', 'Tissues', 'Paper Towels', 'Shower Gel']",1,55.77,Credit Card,San Francisco,Pharmacy,False,Senior Citizen,Summer,BOGO (Buy One Get One),Van Ness Avenue
1000008756,2023-02-02 09:47:39,Dr. Rebecca Gray,"['Canned Soup', 'Soda', 'Deodorant', 'Pickles', 'Trash Cans']",2,60.81,Mobile Payment,Dallas,Warehouse Club,True,Middle-Aged,Summer,BOGO (Buy One Get One),Lemmon Avenue
1000008757,2021-07-16 22:29:38,Rebecca Harper,['Mustard'],4,74.26,Cash,Miami,Specialty Store,True,Middle-Aged,Summer,,Biscayne Boulevard
1000008758,2022-07-10 18:13:52,Tamara Mitchell,"['Iron', 'Apple']",6,27.62,Mobile Payment,Dallas,Supermarket,True,Young Adult,Fall,,Main Street
1000008759,2024-02-09 19:02:24,Ann Williams,"['Diapers', 'Chicken', 'Onions', 'Extension Cords']",5,96.85,Mobile Payment,Atlanta,Specialty Store,True,Homemaker,Winter,Discount on Selected Items,Peachtree Street
1000008760,2023-11-16 11:21:39,David Haley,"['Tissues', 'Cereal Bars', 'Insect Repellent', 'Shampoo']",2,63.34,Debit Card,Dallas,Department Store,True,Retiree,Spring,BOGO (Buy One Get One),Harwood Street
