Transaction_ID,Date,Time_of_Purchase,Customer_ID,Customer_Name,Age,Gender,Income_Level,Visit_Frequency,Customer_Category,Loyalty_Member,Products,Product_Categories,Total_Items,Total_Cost,Payment_Method,Discount_Applied,City,Region,Store_Type,Street,Season,Day_of_Week
TXN2252113,2024-06-10,11:02:56,CUST64916,Uthkarsh Dewan,42,Female,Low,Monthly,Budget Buyer,No,"Chips, Tea, Hair Oil","Snacks, Groceries, Personal Care",3,5933.86,Credit Card,4.25,Pune,West,Supermarket,"37, Vyas Chowk, Pune, India",Summer,Monday
TXN5975989,2024-10-02,11:02:56,CUST99863,Himmat Koshy,63,Male,Middle,Monthly,Luxury Shopper,No,"Chocolate, Tea, Soft Drink","Snacks, Groceries, Beverages",3,7665.64,Credit Card,6.95,Jaipur,North,Supermarket,"H.No. 51, Kara Chowk, Jaipur, India",Autumn,Wednesday
TXN3836144,2024-11-23,11:02:56,CUST67980,Nakul Bahri,54,Female,High,Weekly,Budget Buyer,Yes,"Bluetooth Speaker, Laptop, Hoodie","Electronics, Electronics, Clothing",3,4460.29,UPI,0.0,Delhi,North,Supermarket,"H.No. 93, Yogi Zila, Delhi, India",Autumn,Saturday
TXN3182560,2024-05-14,11:02:56,CUST26307,Kartik Bhandari,28,Male,High,Monthly,Frequent Shopper,Yes,"Hair Oil, Chips, Lamp, Wall Art","Personal Care, Snacks, Home Decor, Home Decor",4,13305.189999999999,Debit Card,0.0,Lucknow,North,Supermarket,"H.No. 412, Yogi Ganj, Lucknow, India",Spring,Tuesday
TXN1004229,2024-04-24,11:02:56,CUST25212,Faiyaz Keer,41,Female,High,Occasional,Budget Buyer,No,"Laptop, Cushion Covers, Cushion Covers","Electronics, Home Decor, Home Decor",3,11694.19,UPI,0.0,Ahmedabad,West,Supermarket,"38/364, Ratti Street, Ahmedabad, India",Spring,Wednesday
TXN4704911,2024-10-22,11:02:56,CUST66449,Samarth Srinivasan,54,Male,Low,Weekly,Luxury Shopper,No,"Shirt, Chips, Hoodie","Clothing, Snacks, Clothing",3,10405.189999999999,Credit Card,0.0,Bangalore,South,Supermarket,"H.No. 530, Char Marg, Bangalore, India",Autumn,Tuesday
TXN7108083,2024-07-09,11:02:56,CUST85475,Yasmin Sen,40,Female,Middle,Occasional,First-Time Shopper,No,"Tablet, Face Cream, Hair Oil, Noodles","Electronics, Personal Care, Personal Care, Snacks",4,3935.8,Cash,0.0,Ahmedabad,West,Supermarket,"73, Maharaj Zila, Ahmedabad, India",Summer,Tuesday
TXN3811383,2024-12-01,11:02:56,CUST36236,Kaira Chaudhari,30,Female,High,Occasional,Budget Buyer,No,"Cushion Covers, Flower Vase, Saree","Home Decor, Home Decor, Clothing",3,9860.16,Net Banking,20.33,Lucknow,North,Supermarket,"32/813, Sanghvi Circle, Lucknow, India",Winter,Sunday
TXN2021939,2024-06-05,11:02:56,CUST72555,Aniruddh Trivedi,42,Female,Low,Monthly,Frequent Shopper,Yes,"Chips, Hoodie, Toothpaste, Bluetooth Speaker","Snacks, Clothing, Personal Care, Electronics",4,13001.81,Credit Card,0.0,Ahmedabad,West,Supermarket,"836, Buch Road, Ahmedabad, India",Summer,Wednesday
TXN3156980,2024-06-22,11:02:56,CUST45334,Nirvi Bali,64,Female,Low,Monthly,Budget Buyer,No,"Wall Art, Bread","Home Decor, Groceries",2,5037.66,Credit Card,5.2,Bangalore,South,Supermarket,"H.No. 790, Swamy Circle, Bangalore, India",Summer,Saturday
TXN3474399,2024-12-25,11:02:56,CUST93988,Shaan Konda,28,Female,Low,Weekly,Luxury Shopper,No,"Energy Drink, Laptop, Sugar","Beverages, Electronics, Groceries",3,2913.66,Cash,0.0,Ahmedabad,West,Supermarket,"77, Dube Road, Ahmedabad, India",Winter,Wednesday
TXN2049068,2025-01-07,11:02:56,CUST20010,Jayan Sachar,32,Male,High,Occasional,Luxury Shopper,Yes,"Headphones, Kurta","Electronics, Clothing",2,3932.88,Credit Card,0.0,Pune,West,Supermarket,"H.No. 609, Baria Nagar, Pune, India",Winter,Tuesday
TXN7492467,2024-07-31,11:02:56,CUST85018,Bhavin Taneja,58,Female,Low,Occasional,First-Time Shopper,Yes,"Tablet, Curtains","Electronics, Home Decor",2,8636.54,Credit Card,4.55,Hyderabad,South,Supermarket,"95/85, Mani Nagar, Hyderabad, India",Summer,Wednesday
TXN8912603,2024-12-22,11:02:56,CUST94463,Rhea Bhagat,28,Male,Low,Monthly,Budget Buyer,No,"Noodles, Laptop, Hair Oil","Snacks, Electronics, Personal Care",3,8974.41,Credit Card,24.96,Mumbai,West,Supermarket,"H.No. 32, Khatri Street, Mumbai, India",Winter,Sunday
TXN4305968,2024-07-09,11:02:56,CUST35336,Neelofar Saini,55,Male,Middle,Weekly,First-Time Shopper,Yes,"Biscuits, Wall Art","Snacks, Home Decor",2,5523.26,Credit Card,0.0,Jaipur,North,Supermarket,"03/484, Shenoy Chowk, Jaipur, India",Summer,Tuesday
TXN4969345,2024-03-27,11:02:56,CUST73524,Zara Ahuja,53,Female,High,Weekly,Luxury Shopper,Yes,"Fruit Juice, Fruit Juice","Beverages, Beverages",2,2950.7200000000003,Debit Card,7.33,Delhi,North,Supermarket,"H.No. 72, Verma Road, Delhi, India",Spring,Wednesday
TXN6055209,2024-12-26,11:02:56,CUST25551,Anvi Banik,51,Male,Middle,Occasional,Budget Buyer,No,"Face Cream, Energy Drink","Personal Care, Beverages",2,6299.530000000001,Cash,0.0,Lucknow,North,Supermarket,"677, Lalla Street, Lucknow, India",Winter,Thursday
TXN2259404,2024-06-09,11:02:56,CUST19935,Ahana  Setty,37,Female,Middle,Monthly,Luxury Shopper,Yes,"Cushion Covers, Dal","Home Decor, Groceries",2,3225.81,UPI,10.71,Delhi,North,Supermarket,"009, Balay Nagar, Delhi, India",Summer,Sunday
TXN5365060,2024-09-14,11:02:56,CUST90411,Ranbir Kalita,33,Male,High,Weekly,Frequent Shopper,Yes,Hoodie,Clothing,1,2146.74,Net Banking,0.0,Ahmedabad,West,Supermarket,"80, Shukla Chowk, Ahmedabad, India",Autumn,Saturday
TXN9854077,2024-04-26,11:02:56,CUST78726,Inaaya  Deep,30,Female,Middle,Occasional,Frequent Shopper,Yes,"Rice, Fruit Juice, Face Cream","Groceries, Beverages, Personal Care",3,9257.03,Net Banking,0.0,Jaipur,North,Supermarket,"553, Sant, Jaipur, India",Spring,Friday
TXN2227167,2024-04-08,11:02:56,CUST80121,Dhruv Barman,34,Female,High,Occasional,Frequent Shopper,Yes,"Spices, Shampoo","Groceries, Personal Care",2,3716.28,Credit Card,0.0,Chennai,South,Supermarket,"84, Sarraf Chowk, Chennai, India",Spring,Monday
TXN3312769,2024-03-16,11:02:56,CUST84801,Sahil Aggarwal,62,Female,Low,Occasional,Budget Buyer,No,"Dry Fruits, Chips, Dal","Snacks, Snacks, Groceries",3,11325.699999999999,Net Banking,20.51,Jaipur,North,Supermarket,"H.No. 72, Sridhar Road, Jaipur, India",Spring,Saturday
TXN1538607,2024-11-23,11:02:56,CUST68050,Elakshi Raj,47,Female,Middle,Occasional,Luxury Shopper,No,"Laptop, Spices, Cushion Covers, Chocolate","Electronics, Groceries, Home Decor, Snacks",4,5117.51,Net Banking,25.39,Delhi,North,Supermarket,"41, Issac, Delhi, India",Autumn,Saturday
TXN6576184,2025-01-12,11:02:56,CUST82935,Shamik Chaudhary,30,Female,High,Occasional,Frequent Shopper,Yes,"Spices, Flower Vase","Groceries, Home Decor",2,3739.48,Credit Card,13.83,Kolkata,East,Supermarket,"57, Ramachandran Ganj, Kolkata, India",Winter,Sunday
TXN7328660,2024-03-13,11:02:56,CUST15866,Himmat Vora,21,Female,Middle,Monthly,First-Time Shopper,Yes,"Smartphone, Laptop","Electronics, Electronics",2,7325.5599999999995,Net Banking,0.0,Pune,West,Supermarket,"61, Ram Nagar, Pune, India",Spring,Wednesday
TXN3982466,2024-12-31,11:02:56,CUST50943,Heer Subramanian,52,Male,Middle,Weekly,First-Time Shopper,No,"Saree, Soft Drink","Clothing, Beverages",2,3989.45,Net Banking,2.43,Kolkata,East,Supermarket,"305, Raja Ganj, Kolkata, India",Winter,Tuesday
TXN1201134,2024-10-09,11:02:56,CUST68518,Nirvi Sarma,37,Female,Middle,Monthly,First-Time Shopper,Yes,"Biscuits, Chocolate, Soft Drink, Hair Oil","Snacks, Snacks, Beverages, Personal Care",4,10184.41,Cash,0.0,Jaipur,North,Supermarket,"37/17, Rastogi Path, Jaipur, India",Autumn,Wednesday
TXN9973317,2024-07-10,11:02:56,CUST73935,Parinaaz Konda,57,Male,High,Monthly,Budget Buyer,Yes,"Namkeen, Smartphone, Soft Drink, Smartwatch","Snacks, Electronics, Beverages, Electronics",4,11714.29,Credit Card,5.38,Jaipur,North,Supermarket,"H.No. 147, Chatterjee, Jaipur, India",Summer,Wednesday
TXN4472714,2024-05-14,11:02:56,CUST27493,Ryan Brar,51,Male,High,Occasional,Luxury Shopper,Yes,"Soap, Toothpaste, Chips, Hair Oil","Personal Care, Personal Care, Snacks, Personal Care",4,7896.9,UPI,0.0,Chennai,South,Supermarket,"36/659, Buch Road, Chennai, India",Spring,Tuesday
TXN9762468,2024-09-11,11:02:56,CUST37531,Himmat Dara,28,Female,Low,Weekly,Luxury Shopper,No,"Jeans, Hair Oil","Clothing, Personal Care",2,5536.0,Cash,0.0,Mumbai,West,Supermarket,"17, Ranganathan Circle, Mumbai, India",Autumn,Wednesday
TXN2427660,2024-10-01,11:02:56,CUST16844,Suhana Ray,49,Female,Middle,Occasional,Frequent Shopper,No,"Biscuits, Hair Oil, Bread","Snacks, Personal Care, Groceries",3,7678.21,UPI,28.32,Bangalore,South,Supermarket,"H.No. 419, Dhar Road, Bangalore, India",Autumn,Tuesday
TXN7930207,2025-01-03,11:02:56,CUST75079,Vedika Kalita,52,Female,Middle,Weekly,Luxury Shopper,No,"Energy Drink, Milk, Shirt","Beverages, Groceries, Clothing",3,8358.16,Credit Card,9.04,Hyderabad,South,Supermarket,"H.No. 45, Reddy Ganj, Hyderabad, India",Winter,Friday
TXN1472282,2024-02-26,11:02:56,CUST66221,Anay Sachar,65,Male,Middle,Monthly,Budget Buyer,No,"Biscuits, Toothpaste, Smartwatch","Snacks, Personal Care, Electronics",3,7331.220000000001,UPI,8.88,Hyderabad,South,Supermarket,"52, Bhakta Street, Hyderabad, India",Winter,Monday
TXN5864190,2024-08-22,11:02:56,CUST89008,Arnav Mani,37,Male,Middle,Occasional,Luxury Shopper,Yes,"Sneakers, Tablet","Clothing, Electronics",2,4340.34,Cash,17.7,Jaipur,North,Supermarket,"206, Handa Path, Jaipur, India",Monsoon,Thursday
TXN4753734,2024-04-04,11:02:56,CUST85477,Anay Rege,30,Male,Low,Monthly,Frequent Shopper,Yes,"Flower Vase, Wall Art","Home Decor, Home Decor",2,3575.85,Credit Card,0.0,Kolkata,East,Supermarket,"737, Venkatesh Marg, Kolkata, India",Spring,Thursday
TXN4495662,2024-08-14,11:02:56,CUST10843,Pranay Ramakrishnan,44,Female,Low,Weekly,Budget Buyer,Yes,"Green Tea, Bluetooth Speaker, Green Tea, Trousers","Beverages, Electronics, Beverages, Clothing",4,14246.92,Cash,22.5,Bangalore,South,Supermarket,"81/29, Khurana Zila, Bangalore, India",Monsoon,Wednesday
TXN2604202,2024-12-14,11:02:56,CUST65253,Parinaaz Krishnan,57,Male,Middle,Monthly,Budget Buyer,Yes,"Curtains, Curtains, Spices","Home Decor, Home Decor, Groceries",3,4595.099999999999,Cash,0.0,Hyderabad,South,Supermarket,"39/06, Sarraf Chowk, Hyderabad, India",Winter,Saturday
TXN3131291,2024-04-28,11:02:56,CUST83519,Urvi Kant,64,Female,High,Monthly,First-Time Shopper,Yes,"Chips, Spices, Rice, Fruit Juice","Snacks, Groceries, Groceries, Beverages",4,10903.800000000001,Credit Card,0.42,Delhi,North,Supermarket,"706, Barad Street, Delhi, India",Spring,Sunday
TXN2287200,2024-06-02,11:02:56,CUST54098,Pihu Sagar,21,Male,Middle,Monthly,First-Time Shopper,Yes,"Shampoo, Face Cream, Fruit Juice, Fruit Juice","Personal Care, Personal Care, Beverages, Beverages",4,15118.529999999999,Credit Card,21.01,Kolkata,East,Supermarket,"H.No. 610, Bajaj Street, Kolkata, India",Summer,Sunday
TXN1318071,2024-05-19,11:02:56,CUST12796,Priyansh Sehgal,18,Female,Middle,Monthly,Budget Buyer,No,"Headphones, Headphones, Lamp, Soft Drink","Electronics, Electronics, Home Decor, Beverages",4,11696.62,Credit Card,10.76,Ahmedabad,West,Supermarket,"H.No. 05, Shetty Zila, Ahmedabad, India",Spring,Sunday
TXN1422684,2024-12-28,11:02:56,CUST97819,Lavanya Ramakrishnan,26,Male,High,Monthly,Luxury Shopper,Yes,"Toothpaste, Bluetooth Speaker","Personal Care, Electronics",2,7111.110000000001,UPI,0.0,Kolkata,East,Supermarket,"289, Baral Street, Kolkata, India",Winter,Saturday
TXN5297301,2024-07-21,11:02:56,CUST90052,Dharmajan Goswami,50,Male,Low,Occasional,First-Time Shopper,No,"Shampoo, Bread, Soap","Personal Care, Groceries, Personal Care",3,7775.19,Debit Card,0.0,Chennai,South,Supermarket,"H.No. 84, Srivastava Zila, Chennai, India",Summer,Sunday
TXN7404335,2024-08-26,11:02:56,CUST54979,Kiaan Bhagat,32,Male,High,Occasional,Luxury Shopper,Yes,"Hair Oil, Face Cream, Toothpaste","Personal Care, Personal Care, Personal Care",3,8438.56,UPI,27.15,Delhi,North,Supermarket,"74/705, Saha, Delhi, India",Monsoon,Monday
TXN8654690,2024-09-01,11:02:56,CUST81718,Drishya Sarna,18,Male,Low,Weekly,Frequent Shopper,Yes,"Soft Drink, Noodles, Lamp, Noodles","Beverages, Snacks, Home Decor, Snacks",4,11768.189999999999,Debit Card,1.24,Bangalore,South,Supermarket,"H.No. 64, Kannan Zila, Bangalore, India",Autumn,Sunday
TXN6221286,2024-02-10,11:02:56,CUST57513,Akarsh Dhar,22,Male,Middle,Monthly,Luxury Shopper,Yes,"Biscuits, Kurta","Snacks, Clothing",2,4683.21,Net Banking,0.0,Lucknow,North,Supermarket,"58, Karpe Road, Lucknow, India",Winter,Saturday
TXN4504846,2024-10-28,11:02:56,CUST95672,Divij Dua,36,Female,High,Occasional,Luxury Shopper,No,"Flower Vase, Energy Drink","Home Decor, Beverages",2,6105.5599999999995,UPI,0.0,Jaipur,North,Supermarket,"202, Sur Zila, Jaipur, India",Autumn,Monday
TXN3001048,2024-09-22,11:02:56,CUST16248,Nirvi Mangat,43,Male,Middle,Monthly,Luxury Shopper,No,Trousers,Clothing,1,3945.31,UPI,0.0,Ahmedabad,West,Supermarket,"07/56, Jani Zila, Ahmedabad, India",Autumn,Sunday
TXN9903630,2024-10-23,11:02:56,CUST46152,Zain Gole,28,Male,High,Occasional,Budget Buyer,No,"Curtains, Fruit Juice","Home Decor, Beverages",2,3281.0499999999997,Net Banking,0.0,Mumbai,West,Supermarket,"77/122, Bajaj, Mumbai, India",Autumn,Wednesday
TXN2907606,2024-09-07,11:02:56,CUST45445,Nehmat Atwal,39,Male,Middle,Occasional,Luxury Shopper,No,"Hair Oil, Jeans, Biscuits","Personal Care, Clothing, Snacks",3,10188.970000000001,Cash,9.49,Bangalore,South,Supermarket,"H.No. 285, Ray Path, Bangalore, India",Autumn,Saturday
TXN5270125,2025-01-23,11:02:56,CUST47871,Nishith Chad,44,Male,Low,Monthly,Frequent Shopper,No,"Sugar, Shampoo, Energy Drink","Groceries, Personal Care, Beverages",3,9542.16,Net Banking,0.0,Jaipur,North,Supermarket,"851, Bala Marg, Jaipur, India",Winter,Thursday
TXN1214752,2024-09-15,11:02:56,CUST58337,Kashvi Agate,32,Male,Low,Monthly,Budget Buyer,No,Dry Fruits,Snacks,1,4658.52,Credit Card,4.03,Pune,West,Supermarket,"327, Wali Zila, Pune, India",Autumn,Sunday
TXN8439488,2024-10-04,11:02:56,CUST91395,Veer Srinivasan,59,Male,Middle,Occasional,Luxury Shopper,No,"Dal, Biscuits, Fruit Juice","Groceries, Snacks, Beverages",3,5392.43,Net Banking,0.0,Delhi,North,Supermarket,"64, Kala Zila, Delhi, India",Autumn,Friday
TXN2614678,2024-12-19,11:02:56,CUST51573,Rohan Boase,49,Female,High,Occasional,Frequent Shopper,No,"Dry Fruits, Smartwatch","Snacks, Electronics",2,5177.620000000001,Credit Card,21.79,Hyderabad,South,Supermarket,"097, Bhat Circle, Hyderabad, India",Winter,Thursday
TXN7009639,2024-07-21,11:02:56,CUST21169,Kavya Sharaf,57,Female,High,Occasional,Budget Buyer,No,"Smartwatch, Sneakers, Lamp","Electronics, Clothing, Home Decor",3,5961.610000000001,Debit Card,0.0,Jaipur,North,Supermarket,"H.No. 54, Kunda Road, Jaipur, India",Summer,Sunday
TXN7444276,2024-12-01,11:02:56,CUST54967,Hrishita Trivedi,25,Female,Low,Weekly,First-Time Shopper,Yes,"Saree, Shampoo, Shampoo","Clothing, Personal Care, Personal Care",3,6728.81,Debit Card,0.63,Delhi,North,Supermarket,"73/612, Vala Marg, Delhi, India",Winter,Sunday
TXN7229402,2024-12-12,11:02:56,CUST17170,Jayesh Sen,62,Female,High,Weekly,Budget Buyer,No,"Hoodie, Shirt, Fruit Juice","Clothing, Clothing, Beverages",3,8497.46,Credit Card,0.0,Lucknow,North,Supermarket,"39, Char Circle, Lucknow, India",Winter,Thursday
TXN3104349,2025-01-09,11:02:56,CUST37711,Umang Balan,38,Female,Low,Weekly,Luxury Shopper,Yes,"Smartwatch, Cushion Covers, Cushion Covers, Coffee","Electronics, Home Decor, Home Decor, Groceries",4,6467.82,Cash,0.0,Bangalore,South,Supermarket,"H.No. 93, Khalsa Marg, Bangalore, India",Winter,Thursday
TXN4189776,2024-11-25,11:02:56,CUST91109,Anahi Kala,60,Female,Low,Monthly,First-Time Shopper,Yes,"Milk, Sneakers","Groceries, Clothing",2,6424.99,Debit Card,0.0,Chennai,South,Supermarket,"985, Thakur Chowk, Chennai, India",Autumn,Monday
TXN3360010,2024-12-02,11:02:56,CUST60466,Adira Borra,58,Female,Low,Weekly,First-Time Shopper,No,"Hoodie, Noodles, Dry Fruits, Lamp","Clothing, Snacks, Snacks, Home Decor",4,13263.54,Credit Card,0.0,Ahmedabad,West,Supermarket,"05, Banerjee Marg, Ahmedabad, India",Winter,Monday
TXN8121671,2024-05-02,11:02:56,CUST28337,Fateh Mall,42,Male,Middle,Occasional,Frequent Shopper,No,"Energy Drink, Spices, Noodles","Beverages, Groceries, Snacks",3,6919.21,Cash,5.88,Jaipur,North,Supermarket,"23/41, Basu Zila, Jaipur, India",Spring,Thursday
TXN4979922,2024-06-06,11:02:56,CUST21660,Riya Wable,25,Male,Low,Occasional,Luxury Shopper,Yes,"Tablet, Hoodie, Hair Oil, Hair Oil","Electronics, Clothing, Personal Care, Personal Care",4,10674.97,Cash,0.0,Jaipur,North,Supermarket,"992, Sampath Circle, Jaipur, India",Summer,Thursday
TXN2898949,2024-02-09,11:02:56,CUST10716,Indrans Ganesan,22,Male,High,Occasional,Frequent Shopper,No,"Noodles, Fruit Juice, Chips","Snacks, Beverages, Snacks",3,9624.44,Debit Card,0.0,Pune,West,Supermarket,"H.No. 876, Ramachandran Ganj, Pune, India",Winter,Friday
TXN9643662,2024-08-08,11:02:56,CUST81808,Zara Vohra,62,Female,Middle,Weekly,Frequent Shopper,No,"Cushion Covers, Fruit Juice, Smartphone","Home Decor, Beverages, Electronics",3,7583.370000000001,UPI,0.0,Lucknow,North,Supermarket,"19/103, Krishna Ganj, Lucknow, India",Monsoon,Thursday
TXN1662171,2024-10-02,11:02:56,CUST66637,Heer Subramanian,56,Female,High,Monthly,Frequent Shopper,No,"Green Tea, Toothpaste, Fruit Juice","Beverages, Personal Care, Beverages",3,4769.099999999999,Credit Card,27.39,Delhi,North,Supermarket,"H.No. 798, Bhatia Road, Delhi, India",Autumn,Wednesday
TXN9664088,2024-12-06,11:02:56,CUST43009,Dhanush Arora,61,Male,Low,Weekly,Frequent Shopper,Yes,"Flower Vase, Green Tea, Shirt","Home Decor, Beverages, Clothing",3,9003.269999999999,Net Banking,0.0,Bangalore,South,Supermarket,"24/519, Bhakta, Bangalore, India",Winter,Friday
TXN4974359,2024-12-17,11:02:56,CUST69568,Mehul Raju,59,Female,High,Occasional,Budget Buyer,No,Lamp,Home Decor,1,728.94,Net Banking,0.0,Ahmedabad,West,Supermarket,"169, Wable Chowk, Ahmedabad, India",Winter,Tuesday
TXN9039516,2024-10-18,11:02:56,CUST80789,Nirvi Joshi,34,Male,Middle,Occasional,Budget Buyer,No,"Shampoo, Soft Drink, Hoodie","Personal Care, Beverages, Clothing",3,7025.699999999999,Net Banking,0.0,Chennai,South,Supermarket,"27/988, Kashyap Chowk, Chennai, India",Autumn,Friday
TXN9990241,2024-05-11,11:02:56,CUST36061,Kaira Sibal,56,Male,Low,Weekly,Budget Buyer,Yes,"Tablet, Energy Drink","Electronics, Beverages",2,3453.16,UPI,20.06,Jaipur,North,Supermarket,"H.No. 824, Rattan, Jaipur, India",Spring,Saturday
TXN9999652,2024-03-17,11:02:56,CUST67276,Veer Kara,36,Male,Middle,Weekly,Budget Buyer,Yes,"Smartwatch, Chips, Curtains, Smartphone","Electronics, Snacks, Home Decor, Electronics",4,11545.98,Debit Card,0.0,Delhi,North,Supermarket,"53, Subramaniam Ganj, Delhi, India",Spring,Sunday
TXN4746613,2024-06-02,11:02:56,CUST93689,Mamooty Sem,35,Male,Low,Monthly,First-Time Shopper,Yes,Smartphone,Electronics,1,2809.27,Debit Card,8.35,Pune,West,Supermarket,"019, Kala, Pune, India",Summer,Sunday
TXN8092587,2024-09-04,11:02:56,CUST15330,Advika Chana,57,Male,Low,Occasional,Frequent Shopper,No,"Kurta, Headphones, Biscuits","Clothing, Electronics, Snacks",3,7649.33,Credit Card,0.0,Bangalore,South,Supermarket,"H.No. 67, Sahota Road, Bangalore, India",Autumn,Wednesday
TXN1499783,2024-02-21,11:02:56,CUST65156,Eva Thakkar,65,Male,High,Weekly,First-Time Shopper,Yes,"Trousers, Face Cream, Energy Drink","Clothing, Personal Care, Beverages",3,9989.230000000001,Debit Card,0.0,Pune,West,Supermarket,"50/16, Sachdeva Street, Pune, India",Winter,Wednesday
TXN2143067,2024-11-07,11:02:56,CUST26779,Darshit Sandhu,23,Male,Low,Monthly,Luxury Shopper,No,"Hoodie, Toothpaste, Energy Drink","Clothing, Personal Care, Beverages",3,7409.0599999999995,Cash,8.78,Pune,West,Supermarket,"H.No. 81, Bir Path, Pune, India",Autumn,Thursday
TXN8328430,2024-12-29,11:02:56,CUST40786,Nishith Varghese,53,Female,Middle,Occasional,First-Time Shopper,No,"Headphones, Trousers, Flower Vase","Electronics, Clothing, Home Decor",3,3145.82,Cash,0.0,Hyderabad,South,Supermarket,"02/25, Kibe Zila, Hyderabad, India",Winter,Sunday
TXN3490990,2025-01-18,11:02:56,CUST91453,Tanya Bakshi,23,Male,Middle,Weekly,Budget Buyer,No,"Cushion Covers, Green Tea, Fruit Juice","Home Decor, Beverages, Beverages",3,9650.64,Net Banking,18.85,Pune,West,Supermarket,"42/21, Varkey Path, Pune, India",Winter,Saturday
TXN6399144,2024-07-05,11:02:56,CUST74762,Shayak Wali,44,Male,High,Weekly,Luxury Shopper,Yes,"Shampoo, Cushion Covers","Personal Care, Home Decor",2,6776.11,Debit Card,22.58,Lucknow,North,Supermarket,"74/455, Sanghvi Nagar, Lucknow, India",Summer,Friday
TXN6229888,2024-11-21,11:02:56,CUST99048,Miraya Mahajan,38,Female,Low,Monthly,Luxury Shopper,Yes,"Dry Fruits, Face Cream, Namkeen","Snacks, Personal Care, Snacks",3,5815.8,Cash,26.79,Bangalore,South,Supermarket,"19, Mahal Zila, Bangalore, India",Autumn,Thursday
TXN9690546,2024-08-25,11:02:56,CUST74848,Shanaya Biswas,57,Male,High,Weekly,Luxury Shopper,Yes,"Cushion Covers, Toothpaste, Tablet, Biscuits","Home Decor, Personal Care, Electronics, Snacks",4,13923.71,Net Banking,8.6,Delhi,North,Supermarket,"H.No. 40, Karnik Path, Delhi, India",Monsoon,Sunday
TXN6720974,2024-07-20,11:02:56,CUST44070,Zoya Varma,62,Male,High,Monthly,Luxury Shopper,No,"Hair Oil, Sneakers","Personal Care, Clothing",2,7201.4,UPI,20.39,Bangalore,South,Supermarket,"90, Edwin Path, Bangalore, India",Summer,Saturday
TXN2433213,2024-06-14,11:02:56,CUST10985,Manjari Iyengar,38,Male,Low,Monthly,First-Time Shopper,No,"Tea, Chips, Lamp","Groceries, Snacks, Home Decor",3,8152.0199999999995,Cash,0.0,Ahmedabad,West,Supermarket,"H.No. 155, Tak, Ahmedabad, India",Summer,Friday
TXN5850154,2024-01-31,11:02:56,CUST14698,Bhamini Yohannan,51,Female,Middle,Monthly,Luxury Shopper,No,"Kurta, Headphones, Shampoo, Fruit Juice","Clothing, Electronics, Personal Care, Beverages",4,8663.87,Net Banking,17.61,Lucknow,North,Supermarket,"H.No. 588, Deep Chowk, Lucknow, India",Winter,Wednesday
